1.400000000000000133e-01 1.000000000000000000e+00
1.400011111111111317e-01 2.000000000000000000e+00
1.400022222222222223e-01 2.000000000000000000e+00
1.400033333333333407e-01 2.000000000000000000e+00
1.400044444444444591e-01 0.000000000000000000e+00
1.400055555555555498e-01 2.000000000000000000e+00
1.400066666666666682e-01 0.000000000000000000e+00
1.400077777777777865e-01 0.000000000000000000e+00
1.400088888888888772e-01 0.000000000000000000e+00
1.400099999999999956e-01 0.000000000000000000e+00
