3.549999999999999822e-01 6.063466613719374898e-01
3.549999999999999822e-01 9.315685606597751134e-01
3.549999999999999822e-01 6.063946268871938106e-01
3.549999999999999822e-01 9.308393706570498027e-01
3.549999999999999822e-01 6.121559688764297569e-01
3.549999999999999822e-01 9.389905888419718405e-01
3.549999999999999822e-01 6.122605778337216753e-01
3.549999999999999822e-01 9.383989661792793147e-01
3.549999999999999822e-01 6.180074102971967465e-01
3.549999999999999822e-01 9.464229289897219122e-01
3.549999999999999822e-01 6.181684307253054733e-01
3.549999999999999822e-01 9.459647545686584724e-01
3.549999999999999822e-01 6.239011623163366327e-01
3.549999999999999822e-01 9.538636141458896045e-01
3.549999999999999822e-01 6.241183751787141576e-01
3.549999999999999822e-01 9.535348550000136703e-01
3.549999999999999822e-01 6.298373914521715466e-01
3.549999999999999822e-01 9.613106243405494800e-01
3.549999999999999822e-01 6.301105886312078352e-01
3.549999999999999822e-01 9.611073255599994480e-01
3.549999999999999822e-01 6.358162532574487269e-01
3.549999999999999822e-01 9.687618859526209159e-01
3.549999999999999822e-01 6.361452356137090591e-01
3.549999999999999822e-01 9.686801632896457903e-01
3.549999999999999822e-01 6.418378914340007180e-01
3.549999999999999822e-01 9.762152711204687972e-01
3.549999999999999822e-01 6.422224670523107859e-01
3.549999999999999822e-01 9.762513042088016846e-01
3.549999999999999822e-01 6.479024369971592145e-01
3.549999999999999822e-01 9.836685973132216487e-01
3.549999999999999822e-01 6.483424194692355425e-01
3.549999999999999822e-01 9.838186234422264809e-01
3.549999999999999822e-01 6.540100073728800645e-01
3.549999999999999822e-01 9.911196268958101241e-01
3.549999999999999822e-01 6.545052142667496797e-01
3.549999999999999822e-01 9.913799353525331037e-01
3.549999999999999822e-01 6.601607055117664213e-01
3.549999999999999822e-01 9.985660669207734319e-01
3.549999999999999822e-01 6.607109568573011904e-01
3.549999999999999822e-01 9.989329937234803225e-01
3.549999999999999822e-01 6.663546190052214158e-01
3.549999999999999822e-01 1.006005568901002345e+00
3.549999999999999822e-01 6.669597358895533734e-01
3.549999999999999822e-01 1.006475492059499599e+00
3.549999999999999822e-01 6.725918191252466816e-01
3.549999999999999822e-01 1.013435728763067312e+00
3.549999999999999822e-01 6.732516223642064368e-01
3.549999999999999822e-01 1.014005063873347989e+00
3.549999999999999822e-01 6.788723599378271301e-01
3.549999999999999822e-01 1.020854086846189945e+00
3.549999999999999822e-01 6.795866687866692901e-01
3.549999999999999822e-01 1.021519283147277246e+00
3.549999999999999822e-01 6.851962772885217268e-01
3.549999999999999822e-01 1.028258128056475096e+00
3.549999999999999822e-01 6.859649082546455112e-01
3.549999999999999822e-01 1.029015664744787228e+00
3.549999999999999822e-01 6.915635879123260832e-01
3.549999999999999822e-01 1.035645282097257036e+00
3.549999999999999822e-01 6.923863535396990176e-01
3.549999999999999822e-01 1.036491665050206068e+00
3.549999999999999822e-01 6.979742883707336087e-01
3.549999999999999822e-01 1.043012923799636171e+00
3.549999999999999822e-01 6.988509961705114959e-01
0.000000000000000000e+00 0.000000000000000000e+00
3.550526315789473419e-01 6.053860437419047447e-01
3.550526315789473419e-01 9.309725356864865242e-01
3.550526315789473419e-01 6.068095902206346315e-01
3.550526315789473419e-01 9.323655960086096872e-01
3.550526315789473419e-01 6.112174319049723525e-01
3.550526315789473419e-01 9.384465647891276907e-01
3.550526315789473419e-01 6.126517277780932913e-01
3.550526315789473419e-01 9.398697502930378755e-01
3.550526315789473419e-01 6.170906212924123224e-01
