1.400000000000000133e-01 1.000000000000000000e+00
1.400111111111111140e-01 1.000000000000000000e+00
1.400222222222222423e-01 1.000000000000000000e+00
1.400333333333333430e-01 1.000000000000000000e+00
1.400444444444444436e-01 2.000000000000000000e+00
1.400555555555555720e-01 2.000000000000000000e+00
1.400666666666666726e-01 2.000000000000000000e+00
1.400777777777777733e-01 1.000000000000000000e+00
1.400888888888889017e-01 1.000000000000000000e+00
1.401000000000000023e-01 1.000000000000000000e+00
