1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000821461881874930e+00 3.600709617731228523e-02 5.046601141364488452e-01 7.264898752138303217e-02 0.000000000000000000e+00
1.005131363056607885e+00 6.938653133043307109e-02 5.163882242135288125e-01 1.415789342541631246e-01 0.000000000000000000e+00
1.012628349343176914e+00 9.923953762961061631e-02 5.348023037222497944e-01 2.067163816624816852e-01 0.000000000000000000e+00
1.022925423388003408e+00 1.247542154248467428e-01 5.595088176304612304e-01 2.678975787331494551e-01 0.000000000000000000e+00
1.035559010201959174e+00 1.452115263478275242e-01 5.900920242564591245e-01 3.248383320706772492e-01 0.000000000000000000e+00
1.049998888188917068e+00 1.599975109058510980e-01 6.261004948565142003e-01 3.771076869447577140e-01 0.000000000000000000e+00
1.065659595852969099e+00 1.686214688253454275e-01 6.670312811893174265e-01 4.241065149001753687e-01 0.000000000000000000e+00
1.081913846731061613e+00 1.707388027410418063e-01 7.123123543039076022e-01 4.650537919767445683e-01 0.000000000000000000e+00
1.098108302211218135e+00 1.661761561955542310e-01 7.612843001287419309e-01 4.989850243385733353e-01 0.000000000000000000e+00
1.113581766503829229e+00 1.549554951812909531e-01 8.131827759634032704e-01 5.247687072468752989e-01 0.000000000000000000e+00
1.127685498194111569e+00 1.373130734795594554e-01 8.671238639913589896e-01 5.411474989792444124e-01 0.000000000000000000e+00
1.139804916902723564e+00 1.137090035484775996e-01 9.220951122308250758e-01 5.468103737988385671e-01 0.000000000000000000e+00
1.149381580699526229e+00 8.482361811703366394e-02 9.769555742009112809e-01 5.404996925931120355e-01 0.000000000000000000e+00
1.155933993340326316e+00 5.153804352477122513e-02 1.030448323568725844e+00 5.211522945574570409e-01 0.000000000000000000e+00
1.159075643892857332e+00 1.489833746148874760e-02 1.081228466434500213e+00 4.880662226397334824e-01 0.000000000000000000e+00
1.158528740532870138e+00 -2.393510157511550412e-02 1.127908366934505358e+00 4.410753146498944677e-01 0.000000000000000000e+00
1.154132394507907389e+00 -6.374880256393056221e-02 1.169119545147589312e+00 3.807046464426838139e-01 0.000000000000000000e+00
1.145844511209385130e+00 -1.033422828997964393e-01 1.203587668568634417e+00 3.082739105382231726e-01 0.000000000000000000e+00
1.133737278370076540e+00 -1.415921121500804680e-01 1.230213757130736107e+00 2.259168353303614429e-01 0.000000000000000000e+00
1.117986800847232898e+00 -1.775074298275442497e-01 1.248151987483110403e+00 1.364951143106514775e-01 0.000000000000000000e+00
1.098858005448963171e+00 -2.102716963849940168e-01 1.256873252785292161e+00 4.340454489368357482e-02 0.000000000000000000e+00
1.076686337067743970e+00 -2.392675580361768306e-01 1.256204609159308205e+00 -4.970509357188024335e-02 0.000000000000000000e+00
1.051857939425064892e+00 -2.640841119272092641e-01 1.246338030130185848e+00 -1.392536305247987771e-01 0.000000000000000000e+00
1.024789958807307944e+00 -2.845080837660931561e-01 1.227806854373584278e+00 -2.220434213761558195e-01 0.000000000000000000e+00
9.959123679316819189e-01 -3.005021007398056554e-01 1.201433709279867923e+00 -2.955101967604095159e-01 0.000000000000000000e+00
9.656523459841873658e-01 -3.121741666490971401e-01 1.168258120406233225e+00 -3.578762726530528848e-01 0.000000000000000000e+00
9.344218431359350152e-01 -3.197426229637257977e-01 1.129454426860030170e+00 -4.081937276441297557e-01 0.000000000000000000e+00
9.026085674656558755e-01 -3.235004525600498337e-01 1.086250666053968583e+00 -4.462880098670369833e-01 0.000000000000000000e+00
8.705703044043835437e-01 -3.237819710284326469e-01 1.039857142739378792e+00 -4.726286583624106918e-01 0.000000000000000000e+00
8.386322372879905229e-01 -3.209339789023080147e-01 9.914102972747944609e-01 -4.881605709537861215e-01 0.000000000000000000e+00
8.070867870834923519e-01 -3.152925019523072359e-01 9.419341724256709014e-01 -4.941273025256692764e-01 0.000000000000000000e+00
7.761954208569913360e-01 -3.071654472469523278e-01 8.923189744666798484e-01 -4.919102938635837585e-01 0.000000000000000000e+00
7.461918753195642129e-01 -2.968209083514309343e-01 8.433143141093752959e-01 -4.828982958712173534e-01 0.000000000000000000e+00
7.172862843663680987e-01 -2.844804710976195916e-01 7.955337491127061345e-01 -4.683923797221485330e-01 0.000000000000000000e+00
6.896697694432217807e-01 -2.703166760568353477e-01 7.494670683359773156e-01 -4.495453408426794417e-01 0.000000000000000000e+00
6.635191334507780647e-01 -2.544537436137129793e-01 7.054970995009508528e-01 -4.273303829150782440e-01 0.000000000000000000e+00
6.390013812743402521e-01 -2.369707169848649930e-01 6.639184375937233762e-01 -4.025323331729645515e-01 0.000000000000000000e+00
6.162778653459124456e-01 -2.179062878478243981e-01 6.249561816666121539e-01 -3.757546093306993740e-01 0.000000000000000000e+00
5.955079186068905628e-01 -1.972647066772203750e-01 5.887834094943703578e-01 -3.474360439391954714e-01 0.000000000000000000e+00
5.768518880680635341e-01 -1.750223235078026962e-01 5.555366490340598595e-01 -3.178729353297249927e-01 0.000000000000000000e+00
5.604735197454092654e-01 -1.511344413564967293e-01 5.253290044183086538e-01 -2.872429845228322010e-01 0.000000000000000000e+00
5.465416709478835289e-01 -1.255422872165135872e-01 4.982608704086142759e-01 -2.556289061653527206e-01 0.000000000000000000e+00
5.352313399853536602e-01 -9.818001329380784958e-02 4.744283435566732932e-01 -2.230403971771132143e-01 0.000000000000000000e+00
5.267240076275796490e-01 -6.898173528229417650e-02 4.539295347437077854e-01 -1.894338073961987501e-01 0.000000000000000000e+00
5.212072801626382867e-01 -3.788869866731410518e-02 4.368690283961076948e-01 -1.547293162768512143e-01 0.000000000000000000e+00
5.188738113969812993e-01 -4.856742036611030877e-03 4.233607363860784067e-01 -1.188257249977809488e-01 0.000000000000000000e+00
5.199194608231174630e-01 3.013569882730758598e-02 4.135293725711801649e-01 -8.161317033115508823e-02 0.000000000000000000e+00
5.245406176851992175e-01 6.707872981590348727e-02 4.075107359181719957e-01 -4.298419494577876421e-02 0.000000000000000000e+00
5.329305860893277513e-01 1.059208962494659068e-01 4.054509414244521492e-01 -2.843699780706698821e-03 0.000000000000000000e+00
5.452748854828807223e-01 1.465574008607335998e-01 4.075046811974751271e-01 3.888162072333804092e-02 0.000000000000000000e+00
5.617452757456057322e-01 1.888161769566552017e-01 4.138325338725583058e-01 8.223368623921427367e-02 0.000000000000000000e+00
5.824922708446574893e-01 2.324413801463839357e-01 4.245972689404984846e-01 1.272125306802580069e-01 0.000000000000000000e+00
6.076358667959349535e-01 2.770739843121544643e-01 4.399590134231798899e-01 1.737640704325036645e-01 0.000000000000000000e+00
6.372541904923383349e-01 3.222294383701801435e-01 4.600690626196627386e-01 2.217652605084032558e-01 0.000000000000000000e+00
6.713697940001560616e-01 3.672728299496803572e-01 4.850620276743777270e-01 2.710057522702821742e-01 0.000000000000000000e+00
7.099333998726797823e-01 4.113927895127692524e-01 5.150459278556835940e-01 3.211652597348889637e-01 0.000000000000000000e+00
7.528050804159036602e-01 4.535765280167186053e-01 5.500897683254942772e-01 3.717861097396760184e-01 0.000000000000000000e+00
7.997331669936287302e-01 4.925899686438242608e-01 5.902081173628662691e-01 4.222409966366116874e-01 0.000000000000000000e+00
8.503316732699555125e-01 5.269688531744421978e-01 6.353422446678341773e-01 4.716969138380893156e-01 0.000000000000000000e+00
9.040577043628853504e-01 5.550287509396405472e-01 6.853375523852633933e-01 5.190777331989558929e-01 0.000000000000000000e+00
9.601912030683636967e-01 5.749035864524502104e-01 7.399173838707878703e-01 5.630300636571270445e-01 0.000000000000000000e+00
1.017820380729026697e+00 5.846228128910619937e-01 7.986538999724579480e-01 6.018998556002632672e-01 0.000000000000000000e+00
1.075837122451799299e+00 5.822355672275886240e-01 8.609376276592045629e-01 6.337305149635569235e-01 0.000000000000000000e+00
1.132947253075851979e+00 5.659848299044474285e-01 9.259485300271910191e-01 6.562964427608759532e-01 0.000000000000000000e+00
1.187700404317534542e+00 5.345249707619204038e-01 9.926329504350126509e-01 6.671877507452456113e-01 0.000000000000000000e+00
1.238542909858248553e+00 4.871624760699017620e-01 1.059692327797608025e+00 6.639606279562058067e-01 0.000000000000000000e+00
1.283894381987551458e+00 4.240845079168656939e-01 1.125590743511987846e+00 6.443612739215621721e-01 0.000000000000000000e+00
1.322244454595739693e+00 3.465279533084832386e-01 1.188588515760325093e+00 6.066176901437482227e-01 0.000000000000000000e+00
1.352261231018808019e+00 2.568389220623960578e-01 1.246807475277908583e+00 5.497729115184475379e-01 0.000000000000000000e+00
1.372898458174186764e+00 1.583844327443421629e-01 1.298329668128897385e+00 4.740088389498199883e-01 0.000000000000000000e+00
1.383485895801687127e+00 5.530521964094568810e-02 1.341325021466737821e+00 3.808893773702923813e-01 0.000000000000000000e+00
1.383788067085746532e+00 -4.786445832982146043e-02 1.374195907874637523e+00 2.734457953875626401e-01 0.000000000000000000e+00
