1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.989004896023819802e-01 3.619671728323452936e-02 5.065882318902579229e-01 7.267186012006938978e-02 0.000000000000000000e+00
1.001370927668198796e+00 7.012673883209198655e-02 5.202044144099048362e-01 1.416606394736258656e-01 0.000000000000000000e+00
1.007157616588804094e+00 1.008657363587118772e-01 5.404561952366125910e-01 2.068696497252270894e-01 0.000000000000000000e+00
1.015918207154437480e+00 1.275767911963288370e-01 5.669373479627486390e-01 2.681011230356272201e-01 0.000000000000000000e+00
1.027230915571315961e+00 1.495132087204559812e-01 5.992157779819764496e-01 3.250267274476152379e-01 0.000000000000000000e+00
1.040604168950254760e+00 1.660270629272110610e-01 6.368189122680127934e-01 3.771621730824570862e-01 0.000000000000000000e+00
1.055487252790574759e+00 1.765836914157858928e-01 6.792169653652826433e-01 4.238475009937726634e-01 0.000000000000000000e+00
1.071282508594958216e+00 1.807813981892502364e-01 7.258048206615389519e-01 4.642363980956604186e-01 0.000000000000000000e+00
1.087359507676345149e+00 1.783746104270632349e-01 7.758836822744771267e-01 4.972995378687674606e-01 0.000000000000000000e+00
1.103071408412375165e+00 1.692977520862065655e-01 8.286442158079995179e-01 5.218482416475933583e-01 0.000000000000000000e+00
1.117773399254414990e+00 1.536862823209316775e-01 8.831535471370033363e-01 5.365852303870347617e-01 0.000000000000000000e+00
1.130842765332652045e+00 1.318908878093145998e-01 9.383491139316333385e-01 5.401882554487749122e-01 0.000000000000000000e+00
1.141699737523560243e+00 1.044809077764836391e-01 9.930427843311407932e-01 5.314292616421915083e-01 0.000000000000000000e+00
1.149827949795045212e+00 7.223384494115911436e-02 1.045938629610224657e+00 5.093259517211823351e-01 0.000000000000000000e+00
1.154793110058036865e+00 3.610928878692117733e-02 1.095667000682553960e+00 4.733143065986374909e-01 0.000000000000000000e+00
1.156258439612363187e+00 -2.792404416214186447e-03 1.140835913102375310e+00 4.234209492744717696e-01 0.000000000000000000e+00
1.153995589564739133e+00 -4.328408934624837501e-02 1.180098177035822093e+00 3.604057048326589352e-01 0.000000000000000000e+00
1.147890094581840881e+00 -8.415384931473446350e-02 1.212229505661345907e+00 2.858407804498415139e-01 0.000000000000000000e+00
1.137940928854153988e+00 -1.242290469466775793e-01 1.236209638114686760e+00 2.020970520981280605e-01 0.000000000000000000e+00
1.124254306647561874e+00 -1.624359688720511952e-01 1.251296220516230573e+00 1.122215905456147161e-01 0.000000000000000000e+00
1.107032425571805589e+00 -1.978492488204552369e-01 1.257080694439247415e+00 1.971202272070106398e-02 0.000000000000000000e+00
1.086558297344737856e+00 -2.297267860405501905e-01 1.253517268274556562e+00 -7.178286749665660493e-02 0.000000000000000000e+00
1.063178087823369644e+00 -2.575279736355517990e-01 1.240920039275871689e+00 -1.587883355484203118e-01 0.000000000000000000e+00
1.037282472067587946e+00 -2.809152762426127548e-01 1.219928604340433154e+00 -2.382999804677680411e-01 0.000000000000000000e+00
1.009288414484158292e+00 -2.997411369933987713e-01 1.191447691023161282e+00 -3.080040630028499926e-01 0.000000000000000000e+00
9.796225493236797588e-01 -3.140235596912189786e-01 1.156570128966626809e+00 -3.663938218945810288e-01 0.000000000000000000e+00
9.487070175941767491e-01 -3.239143811445668875e-01 1.116494045083416653e+00 -4.127775831414602359e-01 0.000000000000000000e+00
9.169482685142066325e-01 -3.296642565686948578e-01 1.072444426899640924e+00 -4.471954879172150288e-01 0.000000000000000000e+00
8.847290041864753762e-01 -3.315878775758133168e-01 1.025606736123488627e+00 -4.702746914384214882e-01 0.000000000000000000e+00
8.524031687287008108e-01 -3.300321291404305080e-01 9.770769829728493949e-01 -4.830564043956102060e-01 0.000000000000000000e+00
8.202936760338790378e-01 -3.253489682205987776e-01 9.278294777530246007e-01 -4.868239109643669460e-01 0.000000000000000000e+00
7.886924383394990912e-01 -3.178739306854210245e-01 8.787009694875006494e-01 -4.829521064971467048e-01 0.000000000000000000e+00
7.578621950582299371e-01 -3.079104468453760513e-01 8.303883176781948761e-01 -4.727895529115715978e-01 0.000000000000000000e+00
7.280396353441483948e-01 -2.957196152541614609e-01 7.834561837394087291e-01 -4.575759223699213951e-01 0.000000000000000000e+00
6.994393431333097988e-01 -2.815147515638979359e-01 7.383512627296165975e-01 -4.383920771569860819e-01 0.000000000000000000e+00
6.722581543795775882e-01 -2.654598680725042126e-01 6.954200402707667594e-01 -4.161369782809594131e-01 0.000000000000000000e+00
6.466795893714741839e-01 -2.476712101199149418e-01 6.549277184141739649e-01 -3.915246092734609995e-01 0.000000000000000000e+00
6.228780978705390492e-01 -2.282210361541403831e-01 6.170766370004411305e-01 -3.650944423031715624e-01 0.000000000000000000e+00
6.010229240765874170e-01 -2.071429418261984123e-01 5.820231223771876738e-01 -3.372300210087870176e-01 0.000000000000000000e+00
5.812814577636895574e-01 -1.844381661832308339e-01 5.498921781097242389e-01 -3.081815188246839199e-01 0.000000000000000000e+00
5.638219852913630703e-01 -1.600824601636612887e-01 5.207897853234069174e-01 -2.780893649817397506e-01 0.000000000000000000e+00
5.488157891357009488e-01 -1.340332321455033338e-01 4.948128174257509504e-01 -2.470070707337298777e-01 0.000000000000000000e+00
5.364385676204357356e-01 -1.062368072895050197e-01 4.720567178057349933e-01 -2.149221928468410259e-01 0.000000000000000000e+00
5.268711585829296551e-01 -7.663574560456959395e-02 4.526211633728712269e-01 -1.817749528110586266e-01 0.000000000000000000e+00
5.202995527950713406e-01 -4.517626031622776206e-02 4.366139622281002830e-01 -1.474744282296717168e-01 0.000000000000000000e+00
5.169141758845582357e-01 -1.181586641238529384e-02 4.241534265522768909e-01 -1.119124939545693975e-01 0.000000000000000000e+00
5.169084018392883229e-01 2.346852770735446958e-02 4.153694335145563521e-01 -7.497585853498778263e-02 0.000000000000000000e+00
5.204762373074196535e-01 6.067179320356743538e-02 4.104033451184883607e-01 -3.655665284601668924e-02 0.000000000000000000e+00
5.278090841980218606e-01 9.975065166536693784e-02 4.094069066224249043e-01 3.437889572908005287e-03 0.000000000000000000e+00
5.390914493342475744e-01 1.406122144678947361e-01 4.125401843732311447e-01 4.507604831714200760e-02 0.000000000000000000e+00
5.544954258336515229e-01 1.831005229165515169e-01 4.199685379329305968e-01 8.839184186378369612e-02 0.000000000000000000e+00
5.741737250010006122e-01 2.269806311549424915e-01 4.318585479941488003e-01 1.333741001618859168e-01 0.000000000000000000e+00
5.982509962090776234e-01 2.719198667097108557e-01 4.483727408207164311e-01 1.799535487539278000e-01 0.000000000000000000e+00
6.268131461301130747e-01 3.174661301629206900e-01 4.696628632731319475e-01 2.279870218482498156e-01 0.000000000000000000e+00
6.598943741772494986e-01 3.630235220384193662e-01 4.958613742167043981e-01 2.772379359366341500e-01 0.000000000000000000e+00
6.974617016779017797e-01 4.078262889005561664e-01 5.270707372740722763e-01 3.273522878959052029e-01 0.000000000000000000e+00
7.393969195338230271e-01 4.509131397713839751e-01 5.633500425821575952e-01 3.778297757558078951e-01 0.000000000000000000e+00
7.854761508966978667e-01 4.911054476577996208e-01 6.046984773632966270e-01 4.279902875605816615e-01 0.000000000000000000e+00
8.353476613648942450e-01 5.269946944106101983e-01 6.510352451265666307e-01 4.769370997846343330e-01 0.000000000000000000e+00
8.885091799462088158e-01 5.569465682913361526e-01 7.021757535471839784e-01 5.235198108959981944e-01 0.000000000000000000e+00
9.442868220642055554e-01 5.791309738650993744e-01 7.578043159618795821e-01 5.663024033054232520e-01 0.000000000000000000e+00
1.001818677991416440e+00 5.915881370161502062e-01 8.174443086456139040e-01 6.035448394021198926e-01 0.000000000000000000e+00
1.060047104568559551e+00 5.923399309870377438e-01 8.804277462405359911e-01 6.332099432721920440e-01 0.000000000000000000e+00
1.117724478134366040e+00 5.795512837247429605e-01 9.458675779228828961e-01 6.530102356883299430e-01 0.000000000000000000e+00
1.173437261739957549e+00 5.517380708191671479e-01 1.012637557053922777e+00 6.605105120995234946e-01 0.000000000000000000e+00
1.225652283649873109e+00 5.080052295590486988e-01 1.079366018411229478e+00 6.532993248229643779e-01 0.000000000000000000e+00
1.272786772227078700e+00 4.482837297946520860e-01 1.144450819229940297e+00 6.292339860353409753e-01 0.000000000000000000e+00
1.313299890894141786e+00 3.735216045685307296e-01 1.206102385352663564e+00 5.867478321068398950e-01 0.000000000000000000e+00
1.345798718040890352e+00 2.857783970442093202e-01 1.262419537216518117e+00 5.251861335283369847e-01 0.000000000000000000e+00
1.369146870530182136e+00 1.881798669520640122e-01 1.311498111631756114e+00 4.451128617830941714e-01 0.000000000000000000e+00
1.382560752533535720e+00 8.471302622754910139e-02 1.351565594628806988e+00 3.485133985181517735e-01 0.000000000000000000e+00
1.385678144161951231e+00 -2.012321019036947267e-02 1.381127311588994822e+00 2.388190762183800553e-01 0.000000000000000000e+00
1.378587240502574973e+00 -1.217594615207511638e-01 1.399103435202967649e+00 1.207059037928804313e-01 0.000000000000000000e+00
1.361810828530890083e+00 -2.160114558181840394e-01 1.404933755655648708e+00 -3.296924773429354971e-04 0.000000000000000000e+00
1.336248373054332861e+00 -2.994675364087808767e-01 1.398630589986863182e+00 -1.185548487978771992e-01 0.000000000000000000e+00
1.303086099694047206e+00 -3.697447772928910692e-01 1.380769260694045153e+00 -2.286327413681303877e-01 0.000000000000000000e+00
1.263689746644100165e+00 -4.255849127014449396e-01 1.352417883513273633e+00 -3.261770216860427340e-01 0.000000000000000000e+00
1.219495591314742500e+00 -4.667986871971957497e-01 1.315020000796291111e+00 -4.081257572163229375e-01 0.000000000000000000e+00
1.171912985990765543e+00 -4.940956611308921498e-01 1.270251332785456544e+00 -4.728853321954783473e-01 0.000000000000000000e+00
1.122247208422106901e+00 -5.088497297413818732e-01 1.219873769830951193e+00 -5.202547177432166325e-01 0.000000000000000000e+00
1.071646470822551267e+00 -5.128490436821651066e-01 1.165606128125748597e+00 -5.511863070013388599e-01 0.000000000000000000e+00
1.021072664395253460e+00 -5.080675685565968491e-01 1.109024246687007276e+00 -5.674598984365989418e-01 0.000000000000000000e+00
9.712925062495822992e-01 -4.964803488539465959e-01 1.051495313553914013e+00 -5.713423527719655448e-01 0.000000000000000000e+00
9.228843060607577753e-01 -4.799305399240615944e-01 9.941449174647749576e-01 -5.652859069064172237e-01 0.000000000000000000e+00
8.762553172654717892e-01 -4.600460578126851496e-01 9.378512296364475143e-01 -5.516938124143035971e-01 0.000000000000000000e+00
8.316651691846512762e-01 -4.381978332122564157e-01 8.832589681653634228e-01 -5.327608201545929179e-01 0.000000000000000000e+00
7.892517945115603561e-01 -4.154894339221507638e-01 8.308058404958074128e-01 -5.103817513477757473e-01 0.000000000000000000e+00
7.490572720877157753e-01 -3.927680501563826088e-01 7.807552704540037247e-01 -4.861141968001404523e-01 0.000000000000000000e+00
7.110519157917143396e-01 -3.706483778703348331e-01 7.332307566780889019e-01 -4.611796098869644367e-01 0.000000000000000000e+00
6.751556728637820859e-01 -3.495429361404509550e-01 6.882487418141222113e-01 -4.364885632742396826e-01 0.000000000000000000e+00
6.412564319910964983e-01 -3.296942943982740237e-01 6.457481633988042535e-01 -4.126789085173366844e-01 0.000000000000000000e+00
6.092252030050632206e-01 -3.112063106274317037e-01 6.056158277065943896e-01 -3.901588001670348582e-01 0.000000000000000000e+00
5.789283514850549484e-01 -2.940727170471753027e-01 5.677074090262795858e-01 -3.691493754891501666e-01 0.000000000000000000e+00
