-5.000000000000000000e-01 0.000000000000000000e+00
-5.023136810299082544e-01 -5.767060638189112735e-04
-5.046641163684846276e-01 -1.542012148861164438e-03
-5.070922524165460965e-01 -3.232978898769036692e-03
-5.096732630488903792e-01 -5.964209761161421916e-03
-5.125143286051802027e-01 -1.002597220067987654e-02
-5.157521559442210801e-01 -1.568229430795297849e-02
-5.195502394724451634e-01 -2.316900968948708631e-02
-5.240958631722818506e-01 -3.269168890663567972e-02
-5.295968387190643778e-01 -4.442335812916398119e-02
-5.362779645514986759e-01 -5.850186739945707759e-02
-5.443771754427686460e-01 -7.502673407631968439e-02
-5.541413322401740338e-01 -9.405525364472436256e-02
-5.658215778120937456e-01 -1.155976427308726129e-01
-5.796681589925112288e-01 -1.396109619339664099e-01
-5.959245870507929865e-01 -1.659915656235795012e-01
-6.148209833285779302e-01 -1.945658530713238465e-01
-6.365664358472591378e-01 -2.250791666806008784e-01
-6.613401824784895799e-01 -2.571828221852909269e-01
-6.892814449163804369e-01 -2.904194932635482118e-01
-7.204777767528200982e-01 -3.242075457831756213e-01
-7.549518736953454434e-01 -3.578254618251864305e-01
-7.926469428779793214e-01 -3.903982373546279749e-01
-8.334109611201371282e-01 -4.208885765412503366e-01
-8.769804856563009343e-01 -4.480967778005351954e-01
-9.229651213265380738e-01 -4.706742527873144510e-01
-9.708342792222932616e-01 -4.871563463744981171e-01
-1.019908430263729571e+00 -4.960200873771692942e-01
-1.069357559129788582e+00 -4.957711292021075855e-01
-1.118209797715987719e+00 -4.850608721644638632e-01
-1.165373055067975727e+00 -4.628292755866227348e-01
-1.209671649924528580e+00 -4.284614407190607821e-01
-1.249898351954227271e+00 -3.819378786592628194e-01
-1.284879881209822550e+00 -3.239517241849958484e-01
-1.313551099050817239e+00 -2.559639529602129038e-01
-1.335030431507519433e+00 -1.801725385758212727e-01
-1.348687268832191810e+00 -9.938437992005245969e-02
-1.354191907888817381e+00 -1.679781022258455825e-02
-1.351540425760964892e+00 6.427630061851533072e-02
-1.341050495261294717e+00 1.407117580261051382e-01
-1.323328780476830779e+00 2.098347412174942916e-01
-1.299215030766259993e+00 2.696214842393706013e-01
-1.269711223853279947e+00 3.188021983525798908e-01
-1.235905427194001094e+00 3.568679948109415578e-01
-1.198899402890070576e+00 3.839955937614499826e-01
-1.159746863888867274e+00 4.009158594600554792e-01
-1.119406463217450520e+00 4.087554282422912744e-01
-1.078710809839334761e+00 4.088773033055977946e-01
-1.038350577017475240e+00 4.027390769327371389e-01
-9.988713331131846562e-01 3.917792492791498660e-01
-9.606800646513503628e-01 3.773349814120449675e-01
-9.240583117938867552e-01 3.605895375122169511e-01
-8.891791798630460653e-01 3.425447634707270428e-01
-8.561260269519485044e-01 3.240128305065563818e-01
-8.249112072453869127e-01 3.056215716602196375e-01
-7.954937796804544270e-01 2.878285146340260336e-01
-7.677955271927958680e-01 2.709397540636829804e-01
-7.417149615986848854e-01 2.551308472085723755e-01
-7.171392212890606022e-01 2.404678201689576522e-01
