1.380000000000000115e-01 0.000000000000000000e+00
1.380011111111111299e-01 0.000000000000000000e+00
1.380022222222222206e-01 0.000000000000000000e+00
1.380033333333333390e-01 0.000000000000000000e+00
1.380044444444444574e-01 0.000000000000000000e+00
1.380055555555555480e-01 0.000000000000000000e+00
1.380066666666666664e-01 0.000000000000000000e+00
1.380077777777777848e-01 0.000000000000000000e+00
1.380088888888888754e-01 0.000000000000000000e+00
1.380099999999999938e-01 0.000000000000000000e+00
